Strategic,Monitor,On,Sunday,10-June-2018,filename:CCITY_20180610

Sunday,10-June-2018,00:00,SS,3M+,PL,1.3,PV,22.3,CL,120,+0,RL,101,SA,206,DS,151
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,132,C,27,49,4,4,48,6,5,34,5,3,-,-,-,46
,193,L,57,ABCE,61,0,0,0,46,11,9,46,9,10,-,-,-,860
,193,L,58,AE,39,31,5,4,22,4,3,23,4,3,-,-,-,520
A=<68,B=1,C=32,D=1
Sunday,10-June-2018,00:18,SS,28M+,PL,6.2,PV,6.3,CL,87,+0,RL,76,SA,47,DS,99
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,40,11,2,2,25,2,3,-,-,-,-,-,-,32
,48,S,90,A,40,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,27,10,2,1,34,6,3,-,-,-,-,-,-,40
,48,S,213,A,40,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,40,11,2,2,25,2,3,-,-,-,-,-,-,240
,48,L,49,A,40,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<43,B=32,C=#22
Sunday,10-June-2018,00:18,SS,10M-,PL,4.2,PV,4.2,CL,85+18,RL,66,SA,30,DS,41
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,65,41,12,8,37,11,8,30,10,6,-,-,-,37
,354,S,31,B,31,0,0,0,33,4,4,15,2,2,-,-,-,33
,182,S,34,A,48,33,2,5,65,4,11,-,-,-,-,-,-,38
A=<47,B=53
Sunday,10-June-2018,00:19,SS,3M+,PL,1.3,PV,20.3,CL,86,+0,RL,68,SA,201,DS,41
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,64,7,2,2,-,-,-,-,-,-,-,-,-,9
,145,S,10,C,12,0,0,0,44,3,2,0,0,0,-,-,-,42
,145,S,133,AB,53,9,3,2,9,2,2,-,-,-,-,-,-,12
,145,S,204,AB,53,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,53,9,3,2,9,2,2,-,-,-,-,-,-,12
,145,S,212,AC,64,7,2,2,-,-,-,-,-,-,-,-,-,9
,145,L,4,AB,53,9,3,2,9,2,2,-,-,-,-,-,-,240
A=<30,B=#23,C=43
Sunday,10-June-2018,00:20,SS,28M+,PL,6.2,PV,7.3,CL,88,+0,RL,72,SA,47,DS,97
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,26,46,4,5,79,6,7,-,-,-,-,-,-,49
,48,S,90,A,26,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,48,66,5,11,33,6,5,-,-,-,-,-,-,48
,48,S,213,A,26,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,26,46,4,5,79,6,7,-,-,-,-,-,-,320
,48,L,49,A,26,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<43,B=32,C=#22
Sunday,10-June-2018,00:20,SS,10,-,PL,4.2,PV,4.2,CL,83,+0,RL,67,SA,30,DS,36
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,44,36,6,5,33,6,5,8,2,1,-,-,-,39
,354,S,31,B,34,10,2,1,31,5,4,10,2,1,-,-,-,32
,182,S,34,A,44,20,4,3,26,5,4,-,-,-,-,-,-,37
A=<47,B=53
Sunday,10-June-2018,00:20,SS,23M+,PL,4.2,PV,4.2,CL,120,+0,RL,101,SA,310,DS,109
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,95,50,28,22,54,26,22,30,15,12,-,-,-,55
,152,S,131,A,95,20,8,6,25,11,9,-,-,-,-,-,-,25
,152,S,132,C,40,64,5,7,42,5,6,47,5,7,-,-,-,53
,193,L,57,ABCE,84,0,0,0,34,11,9,37,12,11,-,-,-,700
,193,L,58,AE,62,14,3,3,46,12,11,18,5,4,-,-,-,500
A=<66,B=1,C=34,D=1
Sunday,10-June-2018,00:20,SS,3M+,PL,1.3,PV,0.3,CL,86,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,31,0,0,0,-,-,-,-,-,-,-,-,-,6
,145,S,10,C,14,19,3,1,0,0,0,0,0,0,-,-,-,29
,145,S,133,AB,43,23,5,5,13,2,2,-,-,-,-,-,-,18
,145,S,204,AB,43,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,43,23,5,5,13,2,2,-,-,-,-,-,-,18
,145,S,212,AC,31,0,0,0,-,-,-,-,-,-,-,-,-,6
,145,L,4,AB,43,23,5,5,13,2,2,-,-,-,-,-,-,260
A=<30,B=#23,C=43
Sunday,10-June-2018,00:21,SS,10,-,PL,4.2,PV,4.2,CL,81,+0,RL,67,SA,30,DS,37
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,60,37,9,7,36,8,7,32,8,6,-,-,-,38
,354,S,31,B,25,19,3,2,28,5,3,8,2,1,-,-,-,30
,182,S,34,A,44,20,4,3,26,5,4,-,-,-,-,-,-,35
A=<47,B=53
Sunday,10-June-2018,00:21,SS,28M+,PL,6.3,PV,6.3,CL,86-21,RL,70,SA,47,DS,57
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,39,29,3,4,31,4,4,-,-,-,-,-,-,46
,48,S,90,A,39,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,35,0,0,0,8,2,1,-,-,-,-,-,-,33
,48,S,213,A,39,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,39,29,3,4,31,4,4,-,-,-,-,-,-,340
,48,L,49,A,39,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<42,B=32,C=#22
Sunday,10-June-2018,00:22,SS,23M+,PL,4.2,PV,4.2,CL,120,+0,RL,101,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,83,34,18,13,35,17,13,40,14,14,-,-,-,50
,152,S,131,A,83,41,12,11,23,7,7,-,-,-,-,-,-,30
,152,S,132,C,40,10,2,1,0,0,0,14,3,2,-,-,-,38
,193,L,57,ABCE,63,5,2,1,67,14,14,58,12,13,-,-,-,700
,193,L,58,AE,41,11,2,1,53,8,8,36,5,5,-,-,-,440
A=<66,B=1,C=34,D=1
Sunday,10-June-2018,00:22,SS,3M+,PL,1.3,PV,18.3,CL,86,+0,RL,69,SA,201,DS,116
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,68,20,5,5,-,-,-,-,-,-,-,-,-,11
,145,S,10,C,22,36,4,3,0,0,0,0,0,0,-,-,-,32
,145,S,133,AB,70,7,2,2,11,3,3,-,-,-,-,-,-,15
,145,S,204,AB,70,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,70,7,2,2,11,3,3,-,-,-,-,-,-,15
,145,S,212,AC,68,20,5,5,-,-,-,-,-,-,-,-,-,11
,145,L,4,AB,70,7,2,2,11,3,3,-,-,-,-,-,-,220
A=<29,B=#23,C=44
Sunday,10-June-2018,00:22,SS,10,+,PL,3.2,PV,3.2,CL,85,+0,RL,66,SA,30,DS,25
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,61,25,6,5,22,6,4,10,3,2,-,-,-,31
,354,S,31,B,18,15,2,1,23,3,2,0,0,0,-,-,-,26
,182,S,34,A,43,0,0,0,28,5,4,-,-,-,-,-,-,27
A=<53,B=47
Sunday,10-June-2018,00:22,SS,28M+,PL,6.3,PV,6.4,CL,77,+0,RL,70,SA,47,DS,49
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,55,30,7,6,21,5,4,-,-,-,-,-,-,41
,48,S,90,A,55,-,-,-,-,-,-,73,7,15,-,-,-,33
,48,S,91,BC,44,82,6,12,25,3,4,-,-,-,-,-,-,54
,48,S,213,A,55,-,-,-,-,-,-,73,7,15,-,-,-,33
,48,L,23,A,55,30,7,6,21,5,4,-,-,-,-,-,-,400
,48,L,49,A,55,-,-,-,-,-,-,73,7,15,-,-,-,280
A=<39,B=32,C=#22
Sunday,10-June-2018,00:23,SS,3M+,PL,5.3,PV,5.3,CL,86,+0,RL,69,SA,200,DS,55
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,74,6,2,2,-,-,-,-,-,-,-,-,-,9
,145,S,10,C,13,9,2,0,0,0,0,0,0,0,-,-,-,20
,145,S,133,AB,62,18,6,5,15,4,3,-,-,-,-,-,-,17
,145,S,204,AB,62,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,62,18,6,5,15,4,3,-,-,-,-,-,-,17
,145,S,212,AC,74,6,2,2,-,-,-,-,-,-,-,-,-,9
,145,L,4,AB,62,18,6,5,15,4,3,-,-,-,-,-,-,280
A=<44,B=#23,C=29
Sunday,10-June-2018,00:24,SS,10,+,PL,3.2,PV,4.2,CL,85,+0,RL,66,SA,30,DS,27
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,64,27,9,5,26,9,5,8,3,2,-,-,-,29
,354,S,31,B,25,18,3,2,36,4,4,0,0,0,-,-,-,30
,182,S,34,A,43,0,0,0,28,5,4,-,-,-,-,-,-,28
A=<53,B=47
Sunday,10-June-2018,00:24,SS,28M+,PL,8.3,PV,8.2,CL,79,+0,RL,81,SA,90,DS,163
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,19,60,3,4,63,4,4,-,-,-,-,-,-,45
,48,S,90,A,19,-,-,-,-,-,-,163,5,12,-,-,-,97
,48,S,91,BC,45,79,7,12,30,5,4,-,-,-,-,-,-,64
,48,S,213,A,19,-,-,-,-,-,-,163,5,12,-,-,-,97
,48,L,23,A,19,60,3,4,63,4,4,-,-,-,-,-,-,360
,48,L,49,A,19,-,-,-,-,-,-,163,5,12,-,-,-,460
A=<44,B=28,C=#22
Sunday,10-June-2018,00:24,SS,23M+,PL,7.2,PV,7.2,CL,118,+0,RL,101,SA,111,DS,92
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,74,39,17,13,49,15,16,30,11,10,-,-,-,47
,152,S,131,A,74,42,10,10,52,14,14,-,-,-,-,-,-,42
,152,S,132,C,29,52,6,4,34,3,4,19,3,2,-,-,-,42
,193,L,57,ABCE,74,9,4,3,71,17,17,69,17,18,-,-,-,920
,193,L,58,AE,52,49,8,7,49,8,10,19,2,4,-,-,-,540
A=<61,B=1,C=39,D=1
Sunday,10-June-2018,00:25,SS,3M+,PL,4.3,PV,20.3,CL,86,+0,RL,69,SA,201,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,86,21,7,7,-,-,-,-,-,-,-,-,-,16
,145,S,10,C,15,30,3,2,29,3,2,0,0,0,-,-,-,24
,145,S,133,AB,72,12,5,4,20,6,5,-,-,-,-,-,-,17
,145,S,204,AB,72,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,72,12,5,4,20,6,5,-,-,-,-,-,-,17
,145,S,212,AC,86,21,7,7,-,-,-,-,-,-,-,-,-,16
,145,L,4,AB,72,12,5,4,20,6,5,-,-,-,-,-,-,320
A=<42,B=#23,C=31
Sunday,10-June-2018,00:25,SS,10,+,PL,2.2,PV,2.2,CL,83,+0,RL,67,SA,30,DS,51
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,60,51,12,10,46,12,9,42,11,8,-,-,-,37
,354,S,31,B,19,12,2,1,28,3,2,12,2,1,-,-,-,30
,182,S,34,A,60,21,5,4,22,4,5,-,-,-,-,-,-,25
A=<60,B=40
Sunday,10-June-2018,00:25,SS,28M+,PL,8.3,PV,8.2,CL,81,+0,RL,90,SA,90,DS,149
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,35,39,4,5,35,4,4,-,-,-,-,-,-,45
,48,S,90,A,35,-,-,-,-,-,-,149,11,20,-,-,-,137
,48,S,91,BC,23,31,5,2,25,3,2,-,-,-,-,-,-,58
,48,S,213,A,35,-,-,-,-,-,-,149,11,20,-,-,-,137
,48,L,23,A,35,39,4,5,35,4,4,-,-,-,-,-,-,380
,48,L,49,A,35,-,-,-,-,-,-,149,11,20,-,-,-,720
A=<45,B=28,C=#22
Sunday,10-June-2018,00:26,SS,23M+,PL,7.2,PV,7.3,CL,111,+3,RL,100,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,93,26,14,11,32,15,13,32,16,13,-,-,-,39
,152,S,131,A,93,32,12,10,19,9,6,-,-,-,-,-,-,41
,152,S,132,C,26,37,3,3,17,3,2,15,3,1,-,-,-,37
,193,L,57,ABCE,93,3,2,1,27,9,8,32,12,10,-,-,-,820
,193,L,58,AE,71,33,9,7,48,12,13,46,11,12,-,-,-,720
A=<61,B=1,C=39,D=1
Sunday,10-June-2018,00:26,SS,3M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,200,DS,9
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,106,16,6,6,-,-,-,-,-,-,-,-,-,15
,145,S,10,C,23,47,5,4,42,5,4,0,0,0,-,-,-,33
,145,S,133,AB,84,6,3,2,22,6,6,-,-,-,-,-,-,20
,145,S,204,AB,84,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,84,6,3,2,22,6,6,-,-,-,-,-,-,20
,145,S,212,AC,106,16,6,6,-,-,-,-,-,-,-,-,-,15
,145,L,4,AB,84,6,3,2,22,6,6,-,-,-,-,-,-,340
A=<33,B=#23,C=40
Sunday,10-June-2018,00:26,SS,28M+,PL,8.3,PV,8.2,CL,96,+1,RL,96,SA,51,DS,157
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,61,6,2,1,11,3,2,-,-,-,-,-,-,32
,48,S,90,A,61,-,-,-,-,-,-,143,10,33,-,-,-,149
,48,S,91,BC,43,24,4,4,55,9,8,-,-,-,-,-,-,52
,48,S,213,A,61,-,-,-,-,-,-,143,10,33,-,-,-,149
,48,L,23,A,61,6,2,1,11,3,2,-,-,-,-,-,-,260
,48,L,49,A,61,-,-,-,-,-,-,143,10,33,-,-,-,1080
A=<49,B=28,C=#22
Sunday,10-June-2018,00:27,SS,10M-,PL,4.2,PV,4.2,CL,85,+8,RL,66,SA,30,DS,18
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,65,18,6,4,18,6,4,8,3,2,-,-,-,25
,354,S,31,B,40,9,2,1,0,0,0,17,2,3,-,-,-,19
,182,S,34,A,50,13,3,2,28,5,5,-,-,-,-,-,-,27
A=<47,B=53
Sunday,10-June-2018,00:28,SS,3M+,PL,3.3,PV,3.3,CL,86,+0,RL,69,SA,200,DS,43
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,74,16,5,4,-,-,-,-,-,-,-,-,-,17
,145,S,10,C,15,13,2,1,0,0,0,0,0,0,-,-,-,28
,145,S,133,AB,60,5,2,1,24,6,5,-,-,-,-,-,-,22
,145,S,204,AB,60,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,60,5,2,1,24,6,5,-,-,-,-,-,-,22
,145,S,212,AC,74,16,5,4,-,-,-,-,-,-,-,-,-,17
,145,L,4,AB,60,5,2,1,24,6,5,-,-,-,-,-,-,300
A=<39,B=#23,C=34
Sunday,10-June-2018,00:28,SS,23M+,PL,5.2,PV,5.3,CL,104+29,RL,96,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,85,38,20,15,55,22,20,31,14,12,-,-,-,46
,152,S,131,A,85,40,12,11,38,14,12,-,-,-,-,-,-,40
,152,S,132,C,33,47,6,5,23,4,3,18,3,2,-,-,-,45
,193,L,57,ABCE,80,10,5,3,55,15,15,46,13,13,-,-,-,880
,193,L,58,AE,58,32,7,5,46,11,10,34,7,7,-,-,-,760
A=<65,B=1,C=35,D=1
Sunday,10-June-2018,00:28,SS,28M+,PL,8.2,PV,8.2,CL,103-27,RL,88,SA,50,DS,155
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,40,0,0,0,54,7,7,-,-,-,-,-,-,37
,48,S,90,A,40,-,-,-,-,-,-,0,0,0,-,-,-,80
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,25
,48,S,213,A,40,-,-,-,-,-,-,0,0,0,-,-,-,80
,48,L,23,A,40,0,0,0,54,7,7,-,-,-,-,-,-,240
,48,L,49,A,40,-,-,-,-,-,-,0,0,0,-,-,-,680
A=<51,B=28,C=#22
Sunday,10-June-2018,00:28,SS,10,-,PL,4.2,PV,2.2,CL,83,-4,RL,67,SA,30,DS,43
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,44,43,8,6,38,7,5,35,6,5,-,-,-,29
,354,S,31,B,33,20,3,2,0,0,0,13,2,2,-,-,-,18
,182,S,34,A,71,10,3,2,16,5,4,-,-,-,-,-,-,23
A=<47,B=53
Sunday,10-June-2018,00:29,SS,3M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,200,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,92,20,7,7,-,-,-,-,-,-,-,-,-,18
,145,S,10,C,28,48,5,5,0,0,0,0,0,0,-,-,-,36
,145,S,133,AB,65,0,0,0,27,7,6,-,-,-,-,-,-,25
,145,S,204,AB,65,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,65,0,0,0,27,7,6,-,-,-,-,-,-,25
,145,S,212,AC,92,20,7,7,-,-,-,-,-,-,-,-,-,18
,145,L,4,AB,65,0,0,0,27,7,6,-,-,-,-,-,-,260
A=<33,B=#23,C=40
Sunday,10-June-2018,00:29,SS,10,-,PL,3.2,PV,3.2,CL,81,+0,RL,67,SA,170,DS,102
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,57,26,6,5,21,5,4,10,3,2,-,-,-,30
,354,S,31,B,48,16,2,3,0,0,0,15,3,3,-,-,-,18
,182,S,34,A,71,10,3,2,16,5,4,-,-,-,-,-,-,19
A=<53,B=47
Sunday,10-June-2018,00:29,SS,23M+,PL,5.2,PV,1.3,CL,106,+0,RL,91,SA,310,DS,106
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,80,51,24,19,56,22,20,34,13,12,-,-,-,50
,152,S,131,A,80,32,11,8,31,12,9,-,-,-,-,-,-,35
,152,S,132,C,22,27,4,2,21,4,2,19,3,2,-,-,-,36
,193,L,57,ABCE,72,14,6,4,45,12,11,35,10,9,-,-,-,820
,193,L,58,AE,50,52,9,8,33,6,6,55,9,10,-,-,-,820
A=<65,B=1,C=35,D=1
Sunday,10-June-2018,00:30,SS,28M+,PL,2.2,PV,2.3,CL,101-25,RL,85,SA,50,DS,94
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,105,12,5,5,31,13,11,-,-,-,-,-,-,34
,48,S,90,A,105,-,-,-,-,-,-,0,0,0,-,-,-,31
,48,S,91,BC,41,76,5,11,19,3,3,-,-,-,-,-,-,46
,48,S,213,A,105,-,-,-,-,-,-,0,0,0,-,-,-,31
,48,L,23,A,105,12,5,5,31,13,11,-,-,-,-,-,-,360
,48,L,49,A,105,-,-,-,-,-,-,0,0,0,-,-,-,320
A=<34,B=44,C=#22
Sunday,10-June-2018,00:31,SS,3M+,PL,4.3,PV,4.3,CL,86,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,78,15,5,4,-,-,-,-,-,-,-,-,-,17
,145,S,10,C,16,12,2,1,0,0,0,0,0,0,-,-,-,24
,145,S,133,AB,63,8,3,2,24,6,5,-,-,-,-,-,-,25
,145,S,204,AB,63,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,63,8,3,2,24,6,5,-,-,-,-,-,-,25
,145,S,212,AC,78,15,5,4,-,-,-,-,-,-,-,-,-,17
,145,L,4,AB,63,8,3,2,24,6,5,-,-,-,-,-,-,260
A=<41,B=#23,C=32
Sunday,10-June-2018,00:31,SS,10,+,PL,3.2,PV,2.2,CL,80,+0,RL,73,SA,30,DS,77
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,34,77,9,8,48,8,5,43,7,5,-,-,-,53
,354,S,31,B,42,10,2,2,0,0,0,0,0,0,-,-,-,14
,182,S,34,A,49,0,0,0,8,2,1,-,-,-,-,-,-,12
A=<53,B=47
Sunday,10-June-2018,00:31,SS,23M+,PL,1.3,PV,1.3,CL,109,+2,RL,88,SA,122,DS,117
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,80,51,24,19,56,22,20,34,13,12,-,-,-,56
,152,S,131,A,80,32,11,8,31,12,9,-,-,-,-,-,-,34
,152,S,132,C,22,27,4,2,21,4,2,19,3,2,-,-,-,31
,193,L,57,ABCE,72,14,6,4,45,12,11,35,10,9,-,-,-,860
,193,L,58,AE,50,52,9,8,33,6,6,55,9,10,-,-,-,800
A=<74,B=1,C=26,D=1
Sunday,10-June-2018,00:31,SS,28M+,PL,2.2,PV,7.3,CL,98,-2,RL,84,SA,47,DS,86
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,19,0,0,0,89,5,6,-,-,-,-,-,-,62
,48,S,90,A,19,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,35,43,3,5,33,5,4,-,-,-,-,-,-,44
,48,S,213,A,19,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,19,0,0,0,89,5,6,-,-,-,-,-,-,320
,48,L,49,A,19,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<34,B=44,C=#22
Sunday,10-June-2018,00:32,SS,3M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,200,DS,34
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,83,14,5,4,-,-,-,-,-,-,-,-,-,16
,145,S,10,C,19,42,2,3,51,4,4,18,2,1,-,-,-,37
,145,S,133,AB,65,16,6,5,10,3,2,-,-,-,-,-,-,21
,145,S,204,AB,65,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,65,16,6,5,10,3,2,-,-,-,-,-,-,21
,145,S,212,AC,83,14,5,4,-,-,-,-,-,-,-,-,-,16
,145,L,4,AB,65,16,6,5,10,3,2,-,-,-,-,-,-,280
A=<33,B=#23,C=40
Sunday,10-June-2018,00:32,SS,10,+,PL,4.2,PV,4.2,CL,85,+0,RL,69,SA,30,DS,36
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,39,36,6,4,27,5,3,8,2,1,-,-,-,47
,354,S,31,B,37,43,5,6,0,0,0,11,2,2,-,-,-,26
,182,S,34,A,45,22,4,3,27,5,4,-,-,-,-,-,-,18
A=<47,B=53
Sunday,10-June-2018,00:33,SS,23M+,PL,1.3,PV,3.2,CL,109,-4,RL,88,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,122,39,28,22,42,26,22,19,11,10,-,-,-,50
,152,S,131,A,122,28,13,11,22,12,10,-,-,-,-,-,-,30
,152,S,132,C,25,32,4,2,43,3,4,45,6,4,-,-,-,35
,193,L,57,ABCE,53,13,3,3,75,12,13,78,14,14,-,-,-,900
,193,L,58,AE,31,28,4,3,53,6,6,57,6,6,-,-,-,660
A=<74,B=1,C=26,D=1
Sunday,10-June-2018,00:33,SS,28M+,PL,6.2,PV,6.3,CL,97,+0,RL,83,SA,47,DS,141
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,38,27,4,4,54,7,7,-,-,-,-,-,-,60
,48,S,90,A,38,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,14,0,0,0,9,2,0,-,-,-,-,-,-,35
,48,S,213,A,38,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,38,27,4,4,54,7,7,-,-,-,-,-,-,360
,48,L,49,A,38,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<45,B=32,C=#22
Sunday,10-June-2018,00:33,SS,3M+,PL,1.3,PV,20.2,CL,86,+0,RL,69,SA,201,DS,24
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,94,12,4,4,-,-,-,-,-,-,-,-,-,13
,145,S,10,C,22,39,4,3,14,2,1,20,2,1,-,-,-,37
,145,S,133,AB,73,20,8,7,30,9,7,-,-,-,-,-,-,24
,145,S,204,AB,73,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,73,20,8,7,30,9,7,-,-,-,-,-,-,24
,145,S,212,AC,94,12,4,4,-,-,-,-,-,-,-,-,-,13
,145,L,4,AB,73,20,8,7,30,9,7,-,-,-,-,-,-,420
A=<31,B=#23,C=42
Sunday,10-June-2018,00:33,SS,10,+,PL,4.2,PV,4.2,CL,85,+0,RL,69,SA,30,DS,36
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,43,36,6,5,33,6,5,31,4,4,-,-,-,45
,354,S,31,B,38,43,6,6,0,0,0,11,2,2,-,-,-,36
,182,S,34,A,50,9,2,1,33,6,6,-,-,-,-,-,-,26
A=<47,B=53
Sunday,10-June-2018,00:35,SS,28M+,PL,6.3,PV,6.3,CL,91-21,RL,81,SA,47,DS,64
