Strategic,Monitor,On,Tuesday,17-April-2018,filename:CCITY_20180417

Tuesday,17-April-2018,00:00,SS,85M+,PL,5.4,PV,6.4,CL,100,+0,RL,90,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
Tuesday,17-April-2018,01:13,SS,10M+,PL,2.2,PV,1.2,CL,91,+0,RL,70,SA,20,DS,15
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,7,3,2,7,3,2,5,2,1,-,-,-,8
,354,S,31,B,14,10,2,1,9,2,0,0,0,0,-,-,-,10
,182,S,34,A,61,0,0,0,9,3,2,-,-,-,-,-,-,6
,2,L,14,AD,70,11,3,3,9,2,3,-,-,-,-,-,-,400
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Tuesday,17-April-2018,01:13,SS,58M+,PL,1.3,PV,1.3,CL,91,+0,RL,70,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,77,9,3,3,6,2,1,12,4,4,0,0,0,10
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<86,B=#13
Tuesday,17-April-2018,01:14,SS,85M+,PL,8.3,PV,8.3,CL,100,+0,RL,89,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,52,3,15,0,0,0,-,-,-,61
,196,S,310,A,47,10,2,1,20,4,3,50,7,7,-,-,-,68
,196,S,311,ABE,47,0,0,0,22,4,3,13,3,2,11,2,2,24
,196,S,312,D,21,26,2,2,0,0,0,38,2,3,0,0,0,29
,197,L,71,ABF,51,13,4,3,12,4,3,-,-,-,-,-,-,220
,197,L,72,ABF,51,16,4,3,8,2,2,-,-,-,-,-,-,200
A=<18,B=20,C=#25,D=20,E=17
Tuesday,17-April-2018,01:15,SS,6M+,PL,5.3,PV,5.3,CL,89,+0,RL,86,SA,20,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,55,8,2,1,12,3,2,0,0,0,0,0,0,13
,183,S,21,B,27,24,2,2,17,2,2,11,2,1,-,-,-,32
,184,S,161,A,89,6,3,2,10,4,3,3,2,1,0,0,0,11
,184,S,162,B,12,28,2,1,0,0,0,-,-,-,-,-,-,13
,183,S,183,B,27,24,2,2,17,2,2,-,-,-,-,-,-,32
,183,L,7,AC,55,8,2,1,-,-,-,-,-,-,-,-,-,0
A=<32,B=46,C=#20
Tuesday,17-April-2018,01:15,SS,10M+,PL,1.2,PV,1.3,CL,89,+0,RL,72,SA,20,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,69,6,2,1,6,2,1,0,0,0,-,-,-,7
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,6
,182,S,34,A,77,0,0,0,0,0,0,-,-,-,-,-,-,3
,2,L,14,AD,80,5,2,1,4,2,1,-,-,-,-,-,-,360
,2,L,15,AD,80,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Tuesday,17-April-2018,01:15,SS,58M+,PL,1.3,PV,1.3,CL,89,+0,RL,72,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,88,7,3,2,0,0,0,0,0,0,0,0,0,9
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<87,B=#12
Tuesday,17-April-2018,01:16,SS,85M+,PL,3.3,PV,3.3,CL,100,+0,RL,89,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,110,-,-,-,0,0,0,12,6,4,-,-,-,33
,196,S,310,A,87,18,4,5,10,2,3,6,2,1,-,-,-,48
,196,S,311,ABE,87,0,0,0,12,5,3,7,3,2,0,0,0,18
,196,S,312,D,28,54,4,4,27,2,2,38,4,4,33,3,3,39
,197,L,71,ABF,48,0,0,0,8,2,2,-,-,-,-,-,-,180
,197,L,72,ABF,48,25,5,4,9,2,2,-,-,-,-,-,-,200
A=<11,B=20,C=#25,D=26,E=18
Tuesday,17-April-2018,01:16,SS,6M+,PL,5.3,PV,4.3,CL,86,+0,RL,86,SA,20,DS,18
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,66,0,0,0,6,2,1,18,5,5,0,0,0,15
,183,S,21,B,26,10,2,1,11,2,1,0,0,0,-,-,-,23
,184,S,161,A,81,0,0,0,17,6,5,17,7,5,0,0,0,13
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,9
,183,S,183,B,26,10,2,1,11,2,1,-,-,-,-,-,-,23
,183,L,7,AC,66,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<31,B=46,C=#20
Tuesday,17-April-2018,01:16,SS,10M+,PL,1.2,PV,1.2,CL,86,+0,RL,72,SA,20,DS,18
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,89,6,3,2,5,3,1,3,2,1,-,-,-,6
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,2
,182,S,34,A,91,0,0,0,0,0,0,-,-,-,-,-,-,2
,2,L,14,AD,77,12,4,3,13,4,4,-,-,-,-,-,-,500
,2,L,15,AD,77,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Tuesday,17-April-2018,01:16,SS,58M+,PL,1.3,PV,1.3,CL,86,+0,RL,72,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,91,10,5,3,0,0,0,6,3,2,0,0,0,9
,288,S,270,B,11,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<81,B=#16
Tuesday,17-April-2018,01:17,SS,85M+,PL,3.3,PV,5.3,CL,100,+0,RL,88,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,80,-,-,-,0,0,0,0,0,0,-,-,-,15
,196,S,310,A,47,19,3,3,25,4,4,14,2,2,-,-,-,28
,196,S,311,ABE,47,18,3,3,22,3,3,19,4,3,0,0,0,19
,196,S,312,D,27,12,2,1,0,0,0,0,0,0,0,0,0,32
,197,L,71,ABF,42,36,6,6,32,6,6,-,-,-,-,-,-,260
,197,L,72,ABF,42,27,3,4,18,3,3,-,-,-,-,-,-,220
A=<11,B=20,C=#25,D=26,E=18
Tuesday,17-April-2018,01:18,SS,6M+,PL,5.3,PV,3.3,CL,85,+0,RL,71,SA,26,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,60,0,0,0,0,0,0,13,3,3,0,0,0,14
,183,S,21,B,25,0,0,0,10,2,1,23,2,2,-,-,-,19
,184,S,161,A,86,0,0,0,0,0,0,4,2,1,0,0,0,10
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,6
,183,S,183,B,25,0,0,0,10,2,1,-,-,-,-,-,-,13
,183,L,7,AC,60,0,0,0,-,-,-,-,-,-,-,-,-,0
A=<34,B=46,C=20
Tuesday,17-April-2018,01:18,SS,10M+,PL,1.2,PV,1.2,CL,85,+0,RL,71,SA,26,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,89,6,3,2,5,3,1,3,2,1,-,-,-,6
,354,S,31,B,14,0,0,0,12,2,1,0,0,0,-,-,-,5
,182,S,34,A,82,0,0,0,11,4,3,-,-,-,-,-,-,5
,2,L,14,AD,65,14,3,3,12,4,3,-,-,-,-,-,-,560
,2,L,15,AD,65,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Tuesday,17-April-2018,01:18,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,71,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,78,5,2,1,0,0,0,12,4,4,0,0,0,10
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<84,B=#14
Tuesday,17-April-2018,01:19,SS,85M+,PL,8.3,PV,8.3,CL,100,+0,RL,87,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,0,0,0,0,0,0,-,-,-,3
,196,S,310,A,41,53,5,6,14,3,2,37,3,4,-,-,-,36
,196,S,311,ABE,41,0,0,0,29,4,4,23,4,3,13,3,2,23
,196,S,312,D,27,0,0,0,0,0,0,0,0,0,0,0,0,16
,197,L,71,ABF,43,20,5,3,13,3,2,-,-,-,-,-,-,240
,197,L,72,ABF,43,16,3,2,16,3,3,-,-,-,-,-,-,200
A=<18,B=20,C=#25,D=20,E=17
Tuesday,17-April-2018,01:19,SS,6M+,PL,3.1,PV,3.3,CL,85,+9,RL,69,SA,26,DS,7
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,60,7,2,1,0,0,0,9,2,2,0,0,0,12
,183,S,21,B,28,17,3,2,21,2,2,11,2,1,-,-,-,19
,184,S,161,A,83,8,3,2,17,6,5,12,5,4,0,0,0,13
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,28,17,3,2,21,2,2,-,-,-,-,-,-,15
,183,L,7,AC,60,7,2,1,-,-,-,-,-,-,-,-,-,20
A=<38,B=42,C=20
Tuesday,17-April-2018,01:19,SS,10M+,PL,3.2,PV,3.2,CL,85,-2,RL,69,SA,26,DS,7
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,72,7,3,2,6,3,1,0,0,0,-,-,-,6
,354,S,31,B,18,16,2,1,27,2,2,0,0,0,-,-,-,16
,182,S,34,A,35,7,2,1,0,0,0,-,-,-,-,-,-,7
,2,L,14,AD,67,16,5,4,7,3,2,-,-,-,-,-,-,600
,2,L,15,AD,67,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Tuesday,17-April-2018,01:19,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,81,10,4,3,0,0,0,7,3,2,0,0,0,11
,288,S,270,B,11,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,17-April-2018,01:21,SS,6M+,PL,3.1,PV,3.3,CL,85,+0,RL,68,SA,24,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,57,0,0,0,16,3,3,12,3,3,0,0,0,13
,183,S,21,B,24,0,0,0,23,2,2,0,0,0,-,-,-,22
,184,S,161,A,76,9,3,2,13,4,4,8,3,2,0,0,0,12
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,24,0,0,0,23,2,2,-,-,-,-,-,-,19
,183,L,7,AC,57,0,0,0,-,-,-,-,-,-,-,-,-,20
A=<38,B=42,C=20
Tuesday,17-April-2018,01:21,SS,10M+,PL,3.2,PV,4.2,CL,85,+0,RL,68,SA,24,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,67,6,2,1,6,2,1,6,2,1,-,-,-,6
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,12
,182,S,34,A,86,0,0,0,5,2,2,-,-,-,-,-,-,7
,2,L,14,AD,74,6,2,2,12,5,4,-,-,-,-,-,-,600
,2,L,15,AD,74,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Tuesday,17-April-2018,01:21,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,201,DS,4
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,75,9,3,3,0,0,0,15,5,4,0,0,0,13
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,17-April-2018,01:21,SS,85M+,PL,8.3,PV,8.3,CL,100,+0,RL,87,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,0,0,0,5,2,1,-,-,-,2
,196,S,310,A,48,41,6,6,0,0,0,17,2,2,-,-,-,41
,196,S,311,ABE,48,0,0,0,31,4,5,14,3,2,0,0,0,28
,196,S,312,D,23,18,2,1,9,2,1,28,4,2,0,0,0,15
,197,L,71,ABF,70,0,0,0,0,0,0,-,-,-,-,-,-,160
,197,L,72,ABF,70,20,5,5,10,3,3,-,-,-,-,-,-,240
A=<18,B=20,C=#25,D=20,E=17
Tuesday,17-April-2018,01:22,SS,6M+,PL,3.1,PV,4.3,CL,85,+0,RL,68,SA,24,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,77,9,3,2,5,2,1,17,5,5,0,0,0,15
,183,S,21,B,25,32,4,3,29,3,3,18,2,1,-,-,-,27
,184,S,161,A,97,8,3,3,15,6,5,9,4,3,0,0,0,15
,184,S,162,B,13,35,2,1,0,0,0,-,-,-,-,-,-,16
,183,S,183,B,25,32,4,3,29,3,3,-,-,-,-,-,-,27
,183,L,7,AC,77,9,3,2,-,-,-,-,-,-,-,-,-,40
A=<38,B=42,C=20
Tuesday,17-April-2018,01:22,SS,10M+,PL,1.2,PV,1.2,CL,85,+0,RL,68,SA,24,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,80,7,4,2,8,4,2,0,0,0,-,-,-,7
,354,S,31,B,14,0,0,0,11,2,1,0,0,0,-,-,-,11
,182,S,34,A,84,0,0,0,0,0,0,-,-,-,-,-,-,3
,2,L,14,AD,64,0,0,0,16,5,5,-,-,-,-,-,-,560
,2,L,15,AD,64,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Tuesday,17-April-2018,01:22,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,10,4,3,0,0,0,5,2,2,0,0,0,12
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,17-April-2018,01:22,SS,85M+,PL,2.3,PV,2.3,CL,100,+0,RL,87,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,91,3,26,0,0,0,-,-,-,43
,196,S,310,A,83,0,0,0,26,7,6,23,4,5,-,-,-,37
,196,S,311,ABE,83,0,0,0,8,3,2,15,5,5,0,0,0,23
,196,S,312,D,22,0,0,0,0,0,0,10,2,1,0,0,0,14
,197,L,71,ABF,60,24,8,6,25,9,7,-,-,-,-,-,-,240
,197,L,72,ABF,60,22,5,5,7,2,2,-,-,-,-,-,-,240
A=<10,B=20,C=#25,D=27,E=18
Tuesday,17-April-2018,01:24,SS,6M+,PL,3.1,PV,2.3,CL,85,+0,RL,68,SA,24,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,55,22,5,4,13,3,2,16,3,3,0,0,0,19
,183,S,21,B,24,18,2,1,13,2,1,0,0,0,-,-,-,24
,184,S,161,A,67,16,5,4,22,6,5,6,2,2,0,0,0,18
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,12
,183,S,183,B,24,18,2,1,13,2,1,-,-,-,-,-,-,24
,183,L,7,AC,55,22,5,4,-,-,-,-,-,-,-,-,-,100
A=<38,B=42,C=20
Tuesday,17-April-2018,01:24,SS,10M+,PL,1.2,PV,1.2,CL,85,+0,RL,68,SA,24,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,75,5,2,1,6,2,1,12,3,3,-,-,-,9
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,4
,182,S,34,A,61,0,0,0,0,0,0,-,-,-,-,-,-,1
,2,L,14,AD,48,11,2,2,32,7,7,-,-,-,-,-,-,700
,2,L,15,AD,48,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Tuesday,17-April-2018,01:24,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,200,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,15,6,5,0,0,0,8,3,3,0,0,0,13
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,17-April-2018,01:24,SS,85M+,PL,2.3,PV,1.3,CL,100,+0,RL,87,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,0,0,0,5,2,1,-,-,-,33
,196,S,310,A,79,6,2,1,15,5,4,0,0,0,-,-,-,24
,196,S,311,ABE,79,7,2,2,16,5,4,10,4,3,0,0,0,19
,196,S,312,D,30,34,3,3,22,3,2,44,7,5,19,2,2,29
,197,L,71,ABF,54,14,3,3,12,3,3,-,-,-,-,-,-,240
,197,L,72,ABF,54,16,4,3,6,2,1,-,-,-,-,-,-,200
A=<10,B=20,C=#25,D=27,E=18
Tuesday,17-April-2018,01:25,SS,6M+,PL,3.1,PV,7.3,CL,85,+0,RL,68,SA,26,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,61,7,2,1,19,5,4,9,3,2,6,2,1,20
,183,S,21,B,24,0,0,0,19,2,2,0,0,0,-,-,-,22
,184,S,161,A,84,8,3,2,23,8,7,16,7,5,6,2,1,21
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,8
,183,S,183,B,24,0,0,0,19,2,2,-,-,-,-,-,-,22
,183,L,7,AC,61,7,2,1,-,-,-,-,-,-,-,-,-,80
A=<38,B=42,C=20
Tuesday,17-April-2018,01:25,SS,10M+,PL,4.2,PV,4.2,CL,85,+0,RL,68,SA,26,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,75,5,2,1,6,2,1,12,3,3,-,-,-,11
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,2
,182,S,34,A,29,0,0,0,10,2,1,-,-,-,-,-,-,5
,2,L,14,AD,70,6,2,1,7,3,2,-,-,-,-,-,-,560
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,17-April-2018,01:25,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,201,DS,23
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,18,7,6,0,0,0,15,6,5,0,0,0,15
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,17-April-2018,01:26,SS,85M+,PL,1.3,PV,1.3,CL,100,+0,RL,87,SA,151,DS,150
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,150,5,43,0,0,0,-,-,-,89
,196,S,310,A,37,36,4,4,36,4,4,0,0,0,-,-,-,27
,196,S,311,ABE,37,0,0,0,33,4,4,16,3,2,17,2,2,23
,196,S,312,D,28,0,0,0,0,0,0,16,2,2,0,0,0,24
,197,L,71,ABF,55,27,5,6,29,7,7,-,-,-,-,-,-,380
,197,L,72,ABF,55,19,5,4,14,4,3,-,-,-,-,-,-,200
A=<9,B=20,C=#25,D=28,E=18
Tuesday,17-April-2018,01:26,SS,6M+,PL,7.1,PV,7.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,61,11,3,2,10,3,2,0,0,0,0,0,0,16
,183,S,21,B,20,0,0,0,0,0,0,0,0,0,-,-,-,10
,184,S,161,A,84,5,2,1,9,3,3,5,2,2,0,0,0,16
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,20,0,0,0,0,0,0,-,-,-,-,-,-,10
,183,L,7,AC,61,11,3,2,-,-,-,-,-,-,-,-,-,80
A=<30,B=50,C=20
Tuesday,17-April-2018,01:26,SS,10M+,PL,4.2,PV,4.2,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,0,0,0,0,0,0,0,0,0,-,-,-,7
,354,S,31,B,14,10,2,1,0,0,0,12,2,1,-,-,-,5
,182,S,34,A,5,0,0,0,0,0,0,-,-,-,-,-,-,3
,2,L,14,AD,58,6,2,1,6,2,2,-,-,-,-,-,-,460
,2,L,15,AD,58,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,17-April-2018,01:26,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,83,4,2,1,0,0,0,0,0,0,0,0,0,11
,288,S,270,B,11,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,17-April-2018,01:27,SS,85M+,PL,1.3,PV,8.4,CL,100,+0,RL,87,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,0,0,0,0,0,0,-,-,-,51
,196,S,310,A,47,32,4,4,76,11,11,23,3,3,-,-,-,49
,196,S,311,ABE,47,0,0,0,53,9,8,13,3,2,0,0,0,38
,196,S,312,D,22,0,0,0,0,0,0,31,2,3,0,0,0,29
,197,L,71,ABF,78,28,11,9,23,10,8,-,-,-,-,-,-,460
,197,L,72,ABF,78,29,9,8,7,3,2,-,-,-,-,-,-,280
A=<9,B=20,C=#25,D=28,E=18
Tuesday,17-April-2018,01:28,SS,6M+,PL,7.1,PV,1.3,CL,85,+0,RL,68,SA,26,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,65,0,0,0,6,2,1,0,0,0,6,2,1,11
,183,S,21,B,24,10,2,1,10,2,1,11,2,1,-,-,-,9
,184,S,161,A,84,0,0,0,6,2,2,0,0,0,7,2,2,11
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,24,10,2,1,10,2,1,-,-,-,-,-,-,9
,183,L,7,AC,65,0,0,0,-,-,-,-,-,-,-,-,-,40
A=<30,B=50,C=20
Tuesday,17-April-2018,01:28,SS,10M+,PL,4.2,PV,4.3,CL,85,+0,RL,68,SA,26,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,71,18,6,4,18,6,4,5,2,1,-,-,-,11
,354,S,31,B,14,10,2,1,0,0,0,12,2,1,-,-,-,9
,182,S,34,A,50,0,0,0,5,2,1,-,-,-,-,-,-,4
,2,L,14,AD,75,0,0,0,6,3,2,-,-,-,-,-,-,260
,2,L,15,AD,75,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Tuesday,17-April-2018,01:28,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,75,6,2,2,0,0,0,6,2,2,0,0,0,8
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,17-April-2018,01:29,SS,85M+,PL,7.3,PV,7.3,CL,100,+0,RL,88,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,908,S,287,AC,99,-,-,-,0,0,0,7,3,2,-,-,-,36
,196,S,310,A,77,6,2,1,11,3,3,26,5,6,-,-,-,45
,196,S,311,ABE,77,0,0,0,11,4,3,11,4,3,0,0,0,30
,196,S,312,D,21,0,0,0,0,0,0,16,2,1,21,2,1,23
,197,L,71,ABF,44,18,2,3,11,3,2,-,-,-,-,-,-,380
,197,L,72,ABF,44,18,4,3,27,4,5,-,-,-,-,-,-,300
A=<16,B=20,C=#25,D=22,E=17
Tuesday,17-April-2018,01:29,SS,6M+,PL,1.1,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,183,S,20,AC,54,0,0,0,8,2,1,7,2,1,0,0,0,8
,183,S,21,B,24,13,2,1,0,0,0,0,0,0,-,-,-,9
,184,S,161,A,84,5,2,1,11,4,3,7,3,2,0,0,0,9
,184,S,162,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
,183,S,183,B,24,13,2,1,0,0,0,-,-,-,-,-,-,9
,183,L,7,AC,54,0,0,0,-,-,-,-,-,-,-,-,-,20
A=<42,B=38,C=20
Tuesday,17-April-2018,01:29,SS,10M+,PL,1.2,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,10,4,2,7,3,2,0,0,0,-,-,-,10
,354,S,31,B,14,0,0,0,9,2,0,0,0,0,-,-,-,11
,182,S,34,A,45,0,0,0,0,0,0,-,-,-,-,-,-,2
,2,L,14,AD,69,10,3,2,4,2,1,-,-,-,-,-,-,260
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<64,B=36
Tuesday,17-April-2018,01:29,SS,58M+,PL,1.3,PV,1.3,CL,85,+0,RL,68,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,288,S,206,A,84,15,6,5,5,2,1,5,2,2,0,0,0,10
,288,S,270,B,0,0,0,0,0,0,0,-,-,-,-,-,-,0
A=<85,B=#13
Tuesday,17-April-2018,01:31,SS,6M+,PL,1.1,PV,6.3,CL,85,+0,RL,68,SA,24,DS,5
