Strategic,Monitor,On,Thursday,03-May-2018,filename:CCITY_20180503

Thursday,03-May-2018,00:00,SS,3M+,PL,2.3,PV,2.3,CL,99,+0,RL,76,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
A=<40,B=32,C=#22
Thursday,03-May-2018,00:16,SS,23M+,PL,3.4,PV,3.4,CL,66,-1,RL,66,SA,130,DS,23
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,92,15,8,7,17,8,7,23,11,10,-,-,-,38
,152,S,131,A,92,9,4,3,5,3,2,-,-,-,-,-,-,9
,152,S,132,C,21,25,3,2,9,2,1,19,2,2,-,-,-,25
,193,L,57,ABCE,76,0,0,0,32,9,8,0,0,0,-,-,-,280
,193,L,58,AE,54,23,4,4,40,8,8,28,5,6,-,-,-,640
A=<68,B=1,C=32,D=1
Thursday,03-May-2018,00:16,SS,3M+,PL,6.3,PV,6.3,CL,86,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,104,0,0,0,-,-,-,-,-,-,-,-,-,6
,145,S,10,C,13,0,0,0,0,0,0,0,0,0,-,-,-,3
,145,S,133,AB,90,10,5,4,7,3,2,-,-,-,-,-,-,12
,145,S,204,AB,90,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,90,10,5,4,7,3,2,-,-,-,-,-,-,12
,145,S,212,AC,104,0,0,0,-,-,-,-,-,-,-,-,-,6
,145,L,4,AB,90,10,5,4,7,3,2,-,-,-,-,-,-,240
A=<48,B=#23,C=25
Thursday,03-May-2018,00:16,SS,10M+,PL,4.2,PV,4.2,CL,86,+0,RL,69,SA,20,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,84,12,6,3,10,5,3,6,3,2,-,-,-,12
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,182,S,34,A,85,0,0,0,9,3,3,-,-,-,-,-,-,10
,2,L,14,AD,75,11,4,3,23,10,8,-,-,-,-,-,-,960
,2,L,15,AD,75,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,00:17,SS,28M+,PL,4.2,PV,4.2,CL,79,+0,RL,73,SA,51,DS,118
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,60,0,0,0,8,2,2,-,-,-,-,-,-,14
,48,S,90,A,60,-,-,-,-,-,-,0,0,0,-,-,-,61
,48,S,91,BC,22,27,4,2,25,4,2,-,-,-,-,-,-,26
,48,S,213,A,60,-,-,-,-,-,-,0,0,0,-,-,-,61
,48,L,23,A,60,0,0,0,8,2,2,-,-,-,-,-,-,140
,48,L,49,A,60,-,-,-,-,-,-,0,0,0,-,-,-,440
A=<36,B=36,C=#22
Thursday,03-May-2018,00:17,SS,23M+,PL,3.4,PV,6.4,CL,60,-4,RL,60,SA,130,DS,14
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,58,12,4,3,14,4,4,12,4,3,-,-,-,25
,152,S,131,A,58,14,4,3,10,3,2,-,-,-,-,-,-,11
,152,S,132,C,18,28,2,2,0,0,0,36,3,2,-,-,-,30
,193,L,57,ABCE,72,4,2,1,19,5,5,0,0,0,-,-,-,240
,193,L,58,AE,50,0,0,0,10,2,2,8,2,1,-,-,-,400
A=<68,B=1,C=32,D=1
Thursday,03-May-2018,00:18,SS,3M+,PL,2.3,PV,2.3,CL,86,+0,RL,69,SA,201,DS,15
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,84,9,3,3,-,-,-,-,-,-,-,-,-,6
,145,S,10,C,15,24,2,1,0,0,0,0,0,0,-,-,-,11
,145,S,133,AB,70,5,2,2,7,2,2,-,-,-,-,-,-,10
,145,S,204,AB,70,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,70,5,2,2,7,2,2,-,-,-,-,-,-,10
,145,S,212,AC,84,9,3,3,-,-,-,-,-,-,-,-,-,6
,145,L,4,AB,70,5,2,2,7,2,2,-,-,-,-,-,-,220
A=<36,B=#23,C=37
Thursday,03-May-2018,00:18,SS,10M+,PL,4.2,PV,1.2,CL,86,+0,RL,69,SA,20,DS,18
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,70,13,5,3,10,4,2,6,2,1,-,-,-,12
,354,S,31,B,14,10,2,1,10,2,1,0,0,0,-,-,-,5
,182,S,34,A,41,0,0,0,0,0,0,-,-,-,-,-,-,7
,2,L,14,AD,77,12,4,3,32,10,11,-,-,-,-,-,-,1160
,2,L,15,AD,77,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,00:18,SS,28M+,PL,4.2,PV,8.2,CL,80,+0,RL,84,SA,90,DS,145
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,56,0,0,0,8,2,2,-,-,-,-,-,-,11
,48,S,90,A,56,-,-,-,-,-,-,145,6,33,-,-,-,99
,48,S,91,BC,47,70,4,12,23,4,4,-,-,-,-,-,-,42
,48,S,213,A,56,-,-,-,-,-,-,145,6,33,-,-,-,99
,48,L,23,A,56,0,0,0,8,2,2,-,-,-,-,-,-,120
,48,L,49,A,56,-,-,-,-,-,-,145,6,33,-,-,-,920
A=<36,B=36,C=#22
Thursday,03-May-2018,00:18,SS,23M+,PL,1.4,PV,1.3,CL,60,+0,RL,60,SA,130,DS,29
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,34,26,5,4,29,4,4,9,2,1,-,-,-,23
,152,S,131,A,34,11,2,1,0,0,0,-,-,-,-,-,-,12
,152,S,132,C,16,0,0,0,0,0,0,0,0,0,-,-,-,17
,193,L,57,ABCE,66,0,0,0,23,6,5,0,0,0,-,-,-,200
,193,L,58,AE,44,0,0,0,9,2,1,10,2,2,-,-,-,220
A=<74,B=1,C=26,D=1
Thursday,03-May-2018,00:19,SS,3M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,91,11,4,4,-,-,-,-,-,-,-,-,-,8
,145,S,10,C,17,23,2,2,14,2,1,0,0,0,-,-,-,18
,145,S,133,AB,75,7,3,2,14,3,4,-,-,-,-,-,-,11
,145,S,204,AB,75,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,75,7,3,2,14,3,4,-,-,-,-,-,-,11
,145,S,212,AC,91,11,4,4,-,-,-,-,-,-,-,-,-,8
,145,L,4,AB,75,7,3,2,14,3,4,-,-,-,-,-,-,220
A=<33,B=#23,C=40
Thursday,03-May-2018,00:19,SS,10M+,PL,4.2,PV,4.2,CL,86,+0,RL,69,SA,20,DS,8
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,71,14,5,3,12,4,3,5,2,1,-,-,-,13
,354,S,31,B,14,10,2,1,10,2,1,0,0,0,-,-,-,8
,182,S,34,A,75,0,0,0,14,4,3,-,-,-,-,-,-,8
,2,L,14,AD,28,40,3,4,18,3,2,-,-,-,-,-,-,1000
,2,L,15,AD,28,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,00:19,SS,23M+,PL,1.4,PV,8.3,CL,60,+0,RL,60,SA,131,DS,52
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,35,20,4,3,16,3,3,15,3,2,-,-,-,22
,152,S,131,A,35,0,0,0,52,7,7,-,-,-,-,-,-,30
,152,S,132,C,17,35,2,2,138,4,9,42,3,3,-,-,-,70
,193,L,57,ABCE,66,0,0,0,23,6,5,0,0,0,-,-,-,180
,193,L,58,AE,44,0,0,0,9,2,1,10,2,2,-,-,-,100
A=<74,B=1,C=26,D=1
Thursday,03-May-2018,00:19,SS,28M+,PL,8.2,PV,8.2,CL,85,-2,RL,89,SA,90,DS,154
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,31,0,0,0,15,2,2,-,-,-,-,-,-,11
,48,S,90,A,31,-,-,-,-,-,-,154,8,19,-,-,-,117
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,29
,48,S,213,A,31,-,-,-,-,-,-,154,8,19,-,-,-,117
,48,L,23,A,31,0,0,0,15,2,2,-,-,-,-,-,-,80
,48,L,49,A,31,-,-,-,-,-,-,154,8,19,-,-,-,880
A=<46,B=28,C=#22
Thursday,03-May-2018,00:20,SS,23M+,PL,7.4,PV,7.3,CL,60,+0,RL,60,SA,130,DS,31
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,48,31,8,7,28,6,6,31,8,7,-,-,-,27
,152,S,131,A,48,22,5,4,15,4,3,-,-,-,-,-,-,29
,152,S,132,C,17,0,0,0,55,2,4,68,3,4,-,-,-,76
,193,L,57,ABCE,66,4,2,1,25,6,6,0,0,0,-,-,-,200
,193,L,58,AE,44,0,0,0,20,3,3,16,2,3,-,-,-,140
A=<61,B=1,C=39,D=1
Thursday,03-May-2018,00:21,SS,3M+,PL,1.3,PV,0.3,CL,86,+0,RL,69,SA,200,DS,53
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,71,7,2,2,-,-,-,-,-,-,-,-,-,9
,145,S,10,C,13,10,2,1,0,0,0,0,0,0,-,-,-,17
,145,S,133,AB,59,6,2,2,10,2,2,-,-,-,-,-,-,11
,145,S,204,AB,59,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,59,6,2,2,10,2,2,-,-,-,-,-,-,11
,145,S,212,AC,71,7,2,2,-,-,-,-,-,-,-,-,-,9
,145,L,4,AB,59,6,2,2,10,2,2,-,-,-,-,-,-,180
A=<33,B=#23,C=40
Thursday,03-May-2018,00:21,SS,10M+,PL,4.2,PV,4.2,CL,86,+0,RL,69,SA,20,DS,28
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,71,14,5,3,12,4,3,5,2,1,-,-,-,14
,354,S,31,B,17,17,2,1,10,2,1,16,2,1,-,-,-,13
,182,S,34,A,73,0,0,0,11,3,3,-,-,-,-,-,-,10
,2,L,14,AD,72,22,5,5,14,6,4,-,-,-,-,-,-,900
,2,L,15,AD,72,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Thursday,03-May-2018,00:21,SS,28M+,PL,8.2,PV,8.2,CL,99,+0,RL,99,SA,90,DS,152
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,78,5,2,1,5,2,1,-,-,-,-,-,-,9
,48,S,90,A,78,-,-,-,-,-,-,152,5,48,-,-,-,151
,48,S,91,BC,14,0,0,0,0,0,0,-,-,-,-,-,-,15
,48,S,213,A,78,-,-,-,-,-,-,152,5,48,-,-,-,151
,48,L,23,A,78,5,2,1,5,2,1,-,-,-,-,-,-,80
,48,L,49,A,78,-,-,-,-,-,-,152,5,48,-,-,-,1520
A=<50,B=28,C=#22
Thursday,03-May-2018,00:21,SS,23M+,PL,7.3,PV,1.3,CL,60+14,RL,60,SA,130,DS,29
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,42,29,7,6,27,6,5,26,6,5,-,-,-,28
,152,S,131,A,42,9,2,1,28,6,4,-,-,-,-,-,-,31
,152,S,132,C,16,0,0,0,0,0,0,0,0,0,-,-,-,53
,193,L,57,ABCE,67,0,0,0,15,4,3,0,0,0,-,-,-,200
,193,L,58,AE,45,9,2,1,39,7,6,11,2,2,-,-,-,300
A=<61,B=1,C=39,D=1
Thursday,03-May-2018,00:22,SS,3M+,PL,1.3,PV,0.3,CL,86,+0,RL,69,SA,200,DS,5
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,89,12,4,4,-,-,-,-,-,-,-,-,-,10
,145,S,10,C,19,17,2,1,0,0,0,0,0,0,-,-,-,16
,145,S,133,AB,71,12,5,4,23,7,5,-,-,-,-,-,-,17
,145,S,204,AB,71,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,71,12,5,4,23,7,5,-,-,-,-,-,-,17
,145,S,212,AC,89,12,4,4,-,-,-,-,-,-,-,-,-,10
,145,L,4,AB,71,12,5,4,23,7,5,-,-,-,-,-,-,260
A=<33,B=#23,C=40
Thursday,03-May-2018,00:22,SS,10M+,PL,3.2,PV,3.2,CL,86,+0,RL,69,SA,20,DS,23
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,61,8,3,2,8,3,2,9,3,2,-,-,-,12
,354,S,31,B,23,21,3,2,14,3,1,0,0,0,-,-,-,17
,182,S,34,A,43,0,0,0,23,4,3,-,-,-,-,-,-,17
,2,L,14,AD,59,0,0,0,11,4,3,-,-,-,-,-,-,560
,2,L,15,AD,59,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Thursday,03-May-2018,00:22,SS,23M+,PL,6.3,PV,6.4,CL,60+15,RL,60,SA,130,DS,12
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,38,0,0,0,8,2,1,12,3,2,-,-,-,22
,152,S,131,A,38,10,2,1,0,0,0,-,-,-,-,-,-,19
,152,S,132,C,19,30,2,2,0,0,0,19,2,1,-,-,-,28
,193,L,57,ABCE,34,9,2,1,68,8,8,0,0,0,-,-,-,320
,193,L,58,AE,13,0,0,0,73,2,3,151,3,7,-,-,-,440
A=<63,B=1,C=37,D=1
Thursday,03-May-2018,00:22,SS,28M+,PL,8.2,PV,8.2,CL,97,+0,RL,91,SA,47,DS,48
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,79,8,3,2,19,7,5,-,-,-,-,-,-,14
,48,S,90,A,79,-,-,-,-,-,-,64,3,21,-,-,-,113
,48,S,91,BC,20,0,0,0,22,3,1,-,-,-,-,-,-,10
,48,S,213,A,79,-,-,-,-,-,-,64,3,21,-,-,-,113
,48,L,23,A,79,8,3,2,19,7,5,-,-,-,-,-,-,160
,48,L,49,A,79,-,-,-,-,-,-,64,3,21,-,-,-,1200
A=<49,B=28,C=#22
Thursday,03-May-2018,00:23,SS,23M+,PL,6.3,PV,7.3,CL,60,+0,RL,60,SA,130,DS,27
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,57,22,8,6,27,9,7,23,8,6,-,-,-,22
,152,S,131,A,57,6,2,1,10,3,2,-,-,-,-,-,-,14
,152,S,132,C,24,29,2,2,10,2,1,46,4,4,-,-,-,31
,193,L,57,ABCE,45,13,3,2,17,3,3,49,2,7,-,-,-,460
,193,L,58,AE,23,0,0,0,21,2,2,42,3,4,-,-,-,400
A=<63,B=1,C=37,D=1
Thursday,03-May-2018,00:24,SS,3M+,PL,5.3,PV,5.3,CL,86,+0,RL,69,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,78,9,3,3,-,-,-,-,-,-,-,-,-,10
,145,S,10,C,13,0,0,0,0,0,0,0,0,0,-,-,-,8
,145,S,133,AB,66,24,9,7,12,3,3,-,-,-,-,-,-,21
,145,S,204,AB,66,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,66,24,9,7,12,3,3,-,-,-,-,-,-,21
,145,S,212,AC,78,9,3,3,-,-,-,-,-,-,-,-,-,10
,145,L,4,AB,66,24,9,7,12,3,3,-,-,-,-,-,-,340
A=<44,B=#23,C=29
Thursday,03-May-2018,00:24,SS,10M+,PL,3.2,PV,4.2,CL,86,+0,RL,69,SA,20,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,70,6,3,1,7,3,2,6,2,1,-,-,-,9
,354,S,31,B,18,18,3,1,15,3,1,0,0,0,-,-,-,19
,182,S,34,A,61,6,2,1,7,2,1,-,-,-,-,-,-,13
,2,L,14,AD,70,5,2,1,14,6,4,-,-,-,-,-,-,500
,2,L,15,AD,70,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Thursday,03-May-2018,00:24,SS,28M+,PL,3.2,PV,3.2,CL,94,+0,RL,85,SA,47,DS,31
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,94,0,0,0,12,5,4,-,-,-,-,-,-,13
,48,S,90,A,94,-,-,-,-,-,-,0,0,0,-,-,-,55
,48,S,91,BC,27,34,6,3,29,5,3,-,-,-,-,-,-,23
,48,S,213,A,94,-,-,-,-,-,-,0,0,0,-,-,-,55
,48,L,23,A,94,0,0,0,12,5,4,-,-,-,-,-,-,160
,48,L,49,A,94,-,-,-,-,-,-,0,0,0,-,-,-,700
A=<37,B=40,C=#22
Thursday,03-May-2018,00:24,SS,23M+,PL,7.3,PV,7.2,CL,60,+0,RL,60,SA,130,DS,27
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,57,22,8,6,27,9,7,23,8,6,-,-,-,24
,152,S,131,A,57,6,2,1,10,3,2,-,-,-,-,-,-,10
,152,S,132,C,24,29,2,2,10,2,1,46,4,4,-,-,-,42
,193,L,57,ABCE,34,10,2,1,30,4,3,52,6,6,-,-,-,520
,193,L,58,AE,13,0,0,0,72,3,3,78,3,4,-,-,-,360
A=<61,B=1,C=39,D=1
Thursday,03-May-2018,00:25,SS,3M+,PL,7.3,PV,7.3,CL,86,+0,RL,69,SA,201,DS,24
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,85,20,7,6,-,-,-,-,-,-,-,-,-,15
,145,S,10,C,13,0,0,0,0,0,0,0,0,0,-,-,-,4
,145,S,133,AB,73,7,3,2,6,2,1,-,-,-,-,-,-,16
,145,S,204,AB,73,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,73,7,3,2,6,2,1,-,-,-,-,-,-,16
,145,S,212,AC,85,20,7,6,-,-,-,-,-,-,-,-,-,15
,145,L,4,AB,73,7,3,2,6,2,1,-,-,-,-,-,-,260
A=<51,B=#23,C=22
Thursday,03-May-2018,00:25,SS,10M+,PL,2.2,PV,2.2,CL,86,+0,RL,69,SA,20,DS,33
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,70,6,3,1,7,3,2,6,2,1,-,-,-,7
,354,S,31,B,16,11,2,1,12,2,1,0,0,0,-,-,-,16
,182,S,34,A,50,0,0,0,8,2,1,-,-,-,-,-,-,11
,2,L,14,AD,67,14,4,3,15,6,4,-,-,-,-,-,-,560
,2,L,15,AD,67,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Thursday,03-May-2018,00:25,SS,23M+,PL,7.3,PV,6.2,CL,60,+0,RL,60,SA,131,DS,32
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,28,19,3,3,28,4,4,30,5,4,-,-,-,28
,152,S,131,A,28,32,4,3,21,3,2,-,-,-,-,-,-,20
,152,S,132,C,16,0,0,0,0,0,0,18,2,1,-,-,-,33
,193,L,57,ABCE,41,15,2,3,40,6,6,69,10,9,-,-,-,640
,193,L,58,AE,19,0,0,0,27,2,2,43,3,3,-,-,-,260
A=<61,B=1,C=39,D=1
Thursday,03-May-2018,00:26,SS,28M+,PL,3.2,PV,3.3,CL,78,+2,RL,78,SA,47,DS,29
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,68,6,2,1,6,2,1,-,-,-,-,-,-,11
,48,S,90,A,68,-,-,-,-,-,-,0,0,0,-,-,-,14
,48,S,91,BC,19,6,2,0,25,4,2,-,-,-,-,-,-,27
,48,S,213,A,68,-,-,-,-,-,-,0,0,0,-,-,-,14
,48,L,23,A,68,6,2,1,6,2,1,-,-,-,-,-,-,120
,48,L,49,A,68,-,-,-,-,-,-,0,0,0,-,-,-,160
A=<32,B=40,C=#22
Thursday,03-May-2018,00:26,SS,3M+,PL,7.3,PV,0.3,CL,86,+0,RL,69,SA,200,DS,7
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,83,16,5,5,-,-,-,-,-,-,-,-,-,16
,145,S,10,C,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,145,S,133,AB,85,10,4,4,18,5,5,-,-,-,-,-,-,16
,145,S,204,AB,85,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,85,10,4,4,18,5,5,-,-,-,-,-,-,16
,145,S,212,AC,83,16,5,5,-,-,-,-,-,-,-,-,-,16
,145,L,4,AB,85,10,4,4,18,5,5,-,-,-,-,-,-,280
A=<51,B=#23,C=22
Thursday,03-May-2018,00:26,SS,10M+,PL,2.2,PV,4.2,CL,86,+0,RL,69,SA,20,DS,29
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,61,24,7,5,23,7,5,6,2,1,-,-,-,15
,354,S,31,B,24,14,2,1,34,3,3,0,0,0,-,-,-,23
,182,S,34,A,51,0,0,0,9,2,2,-,-,-,-,-,-,8
,2,L,14,AD,73,14,4,3,26,10,8,-,-,-,-,-,-,860
,2,L,15,AD,73,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Thursday,03-May-2018,00:27,SS,28M+,PL,2.2,PV,2.3,CL,70,+2,RL,70,SA,47,DS,22
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,60,10,2,2,7,2,1,-,-,-,-,-,-,9
,48,S,90,A,60,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,38,53,3,7,21,4,3,-,-,-,-,-,-,40
,48,S,213,A,60,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,60,10,2,2,7,2,1,-,-,-,-,-,-,100
,48,L,49,A,60,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<25,B=44,C=#22
Thursday,03-May-2018,00:28,SS,23M+,PL,3.2,PV,3.3,CL,100-19,RL,60,SA,130,DS,36
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,36,30,6,5,36,6,6,17,3,3,-,-,-,42
,152,S,131,A,36,10,2,1,0,0,0,-,-,-,-,-,-,22
,152,S,132,C,16,30,2,1,15,2,1,16,2,1,-,-,-,26
,193,L,57,ABCE,71,0,0,0,6,2,1,18,4,4,-,-,-,340
,193,L,58,AE,48,13,3,2,9,2,2,14,3,2,-,-,-,240
A=<68,B=1,C=32,D=1
Thursday,03-May-2018,00:28,SS,3M+,PL,7.3,PV,0.3,CL,86,+0,RL,69,SA,201,DS,7
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,92,9,3,3,-,-,-,-,-,-,-,-,-,14
,145,S,10,C,0,0,0,0,0,0,0,0,0,0,-,-,-,0
,145,S,133,AB,92,14,6,6,0,0,0,-,-,-,-,-,-,14
,145,S,204,AB,92,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,92,14,6,6,0,0,0,-,-,-,-,-,-,14
,145,S,212,AC,92,9,3,3,-,-,-,-,-,-,-,-,-,14
,145,L,4,AB,92,14,6,6,0,0,0,-,-,-,-,-,-,260
A=<51,B=#23,C=22
Thursday,03-May-2018,00:28,SS,10M+,PL,3.2,PV,3.2,CL,86,+0,RL,69,SA,20,DS,19
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,70,21,8,5,18,7,4,11,4,2,-,-,-,20
,354,S,31,B,17,0,0,0,23,2,2,0,0,0,-,-,-,24
,182,S,34,A,48,8,2,1,26,4,4,-,-,-,-,-,-,16
,2,L,14,AD,76,0,0,0,3,2,1,-,-,-,-,-,-,600
,2,L,15,AD,76,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Thursday,03-May-2018,00:28,SS,28M+,PL,2.2,PV,2.3,CL,61,+2,RL,61,SA,47,DS,44
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,31,42,4,5,24,3,3,-,-,-,-,-,-,24
,48,S,90,A,31,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,39,52,4,7,31,5,4,-,-,-,-,-,-,46
,48,S,213,A,31,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,31,42,4,5,24,3,3,-,-,-,-,-,-,240
,48,L,49,A,31,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<20,B=44,C=#22
Thursday,03-May-2018,00:29,SS,28M+,PL,8.3,PV,8.3,CL,63-19,RL,51,SA,50,DS,138
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,25,44,3,4,25,2,2,-,-,-,-,-,-,36
,48,S,90,A,25,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,S,91,BC,0,0,0,0,0,0,0,-,-,-,-,-,-,29
,48,S,213,A,25,-,-,-,-,-,-,0,0,0,-,-,-,0
,48,L,23,A,25,44,3,4,25,2,2,-,-,-,-,-,-,320
,48,L,49,A,25,-,-,-,-,-,-,0,0,0,-,-,-,0
A=<37,B=28,C=#22
Thursday,03-May-2018,00:29,SS,3M+,PL,1.3,PV,1.3,CL,86,+0,RL,69,SA,200,DS,17
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,98,12,4,4,-,-,-,-,-,-,-,-,-,12
,145,S,10,C,13,19,2,1,0,0,0,33,2,1,-,-,-,15
,145,S,133,AB,84,4,2,2,0,0,0,-,-,-,-,-,-,10
,145,S,204,AB,84,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,84,4,2,2,0,0,0,-,-,-,-,-,-,10
,145,S,212,AC,98,12,4,4,-,-,-,-,-,-,-,-,-,12
,145,L,4,AB,84,4,2,2,0,0,0,-,-,-,-,-,-,200
A=<33,B=#23,C=40
