Strategic,Monitor,On,Sunday,29-April-2018,filename:CCITY_20180429

Sunday,29-April-2018,00:00,SS,23M+,PL,4.4,PV,3.3,CL,120,+0,RL,101,SA,310,DS,167
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
Sunday,29-April-2018,00:16,SS,28M+,PL,8.2,PV,2.2,CL,104,+0,RL,103,SA,47,DS,132
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,60,24,3,5,26,5,5,-,-,-,-,-,-,32
,48,S,90,A,60,-,-,-,-,-,-,0,0,0,-,-,-,70
,48,S,91,BC,46,76,4,12,30,5,5,-,-,-,-,-,-,58
,48,S,213,A,60,-,-,-,-,-,-,0,0,0,-,-,-,70
,48,L,23,A,60,24,3,5,26,5,5,-,-,-,-,-,-,360
,48,L,49,A,60,-,-,-,-,-,-,0,0,0,-,-,-,580
A=<51,B=28,C=#22
Sunday,29-April-2018,00:18,SS,3M+,PL,1.3,PV,20.3,CL,96,-2,RL,82,SA,201,DS,39
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,110,22,9,9,-,-,-,-,-,-,-,-,-,17
,145,S,10,C,14,0,0,0,27,3,2,17,2,1,-,-,-,28
,145,S,133,AB,97,14,7,6,14,5,5,-,-,-,-,-,-,14
,145,S,204,AB,97,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,97,14,7,6,14,5,5,-,-,-,-,-,-,14
,145,S,212,AC,110,22,9,9,-,-,-,-,-,-,-,-,-,17
,145,L,4,AB,97,14,7,6,14,5,5,-,-,-,-,-,-,320
A=<34,B=#23,C=42
Sunday,29-April-2018,00:18,SS,10M+,PL,3.2,PV,3.2,CL,96,+0,RL,82,SA,20,DS,45
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,76,30,12,7,25,10,6,18,7,4,-,-,-,30
,354,S,31,B,19,0,0,0,23,3,2,13,2,1,-,-,-,28
,182,S,34,A,53,0,0,0,23,6,4,-,-,-,-,-,-,27
,2,L,14,AD,96,28,8,9,28,9,12,-,-,-,-,-,-,2260
,2,L,15,AD,96,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Sunday,29-April-2018,00:18,SS,23M+,PL,8.3,PV,8.4,CL,120,+0,RL,101,SA,310,DS,156
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,101,32,18,15,41,18,18,30,16,14,-,-,-,38
,152,S,131,A,101,36,16,12,42,19,15,-,-,-,-,-,-,38
,152,S,132,C,39,90,8,11,57,7,9,43,6,6,-,-,-,59
,193,L,57,ABCE,46,0,0,0,0,0,0,0,0,0,-,-,-,240
,193,L,58,AE,24,15,2,1,73,7,7,72,6,6,-,-,-,620
A=<58,B=1,C=42,D=1
Sunday,29-April-2018,00:18,SS,28M+,PL,8.2,PV,8.2,CL,106,+0,RL,111,SA,90,DS,146
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,73,12,3,3,44,13,11,-,-,-,-,-,-,37
,48,S,90,A,73,-,-,-,-,-,-,146,7,44,-,-,-,100
,48,S,91,BC,41,124,7,18,38,7,5,-,-,-,-,-,-,90
,48,S,213,A,73,-,-,-,-,-,-,146,7,44,-,-,-,100
,48,L,23,A,73,12,3,3,44,13,11,-,-,-,-,-,-,420
,48,L,49,A,73,-,-,-,-,-,-,146,7,44,-,-,-,1000
A=<51,B=28,C=#22
Sunday,29-April-2018,00:19,SS,3M+,PL,1.3,PV,18.3,CL,94,+0,RL,80,SA,200,DS,33
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,89,9,3,3,-,-,-,-,-,-,-,-,-,15
,145,S,10,C,18,24,3,2,28,2,2,0,0,0,-,-,-,32
,145,S,133,AB,72,16,7,5,19,6,5,-,-,-,-,-,-,17
,145,S,204,AB,72,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,72,16,7,5,19,6,5,-,-,-,-,-,-,17
,145,S,212,AC,89,9,3,3,-,-,-,-,-,-,-,-,-,15
,145,L,4,AB,72,16,7,5,19,6,5,-,-,-,-,-,-,360
A=<33,B=#23,C=43
Sunday,29-April-2018,00:19,SS,10M+,PL,3.2,PV,3.2,CL,94,-3,RL,80,SA,20,DS,43
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,79,26,7,7,19,6,5,10,4,2,-,-,-,29
,354,S,31,B,20,0,0,0,26,4,2,22,3,2,-,-,-,28
,182,S,34,A,42,0,0,0,15,3,2,-,-,-,-,-,-,22
,2,L,14,AD,47,13,3,2,40,10,8,-,-,-,-,-,-,1660
,2,L,15,AD,47,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Sunday,29-April-2018,00:20,SS,28M+,PL,8.2,PV,8.2,CL,111,+0,RL,114,SA,90,DS,148
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,58,12,3,2,34,7,7,-,-,-,-,-,-,36
,48,S,90,A,58,-,-,-,-,-,-,148,3,36,-,-,-,115
,48,S,91,BC,48,91,10,15,15,3,2,-,-,-,-,-,-,99
,48,S,213,A,58,-,-,-,-,-,-,148,3,36,-,-,-,115
,48,L,23,A,58,12,3,2,34,7,7,-,-,-,-,-,-,360
,48,L,49,A,58,-,-,-,-,-,-,148,3,36,-,-,-,1060
A=<52,B=28,C=#22
Sunday,29-April-2018,00:20,SS,23M+,PL,8.3,PV,7.3,CL,120,+0,RL,101,SA,310,DS,147
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,81,43,19,17,46,16,16,35,11,13,-,-,-,42
,152,S,131,A,81,22,8,6,9,4,3,-,-,-,-,-,-,29
,152,S,132,C,33,53,7,5,47,6,6,16,3,2,-,-,-,62
,193,L,57,ABCE,77,6,3,2,45,10,12,144,5,37,-,-,-,780
,193,L,58,AE,55,43,9,7,63,11,13,48,10,10,-,-,-,720
A=<58,B=1,C=42,D=1
Sunday,29-April-2018,00:21,SS,3M+,PL,1.3,PV,18.3,CL,92,+0,RL,78,SA,200,DS,32
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,87,15,5,5,-,-,-,-,-,-,-,-,-,15
,145,S,10,C,13,13,3,1,31,4,2,0,0,0,-,-,-,29
,145,S,133,AB,75,10,4,3,25,8,6,-,-,-,-,-,-,21
,145,S,204,AB,75,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,75,10,4,3,25,8,6,-,-,-,-,-,-,21
,145,S,212,AC,87,15,5,5,-,-,-,-,-,-,-,-,-,15
,145,L,4,AB,75,10,4,3,25,8,6,-,-,-,-,-,-,360
A=<31,B=#23,C=44
Sunday,29-April-2018,00:21,SS,10M+,PL,4.2,PV,4.2,CL,92,+0,RL,78,SA,20,DS,33
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,77,30,9,7,24,8,6,20,5,5,-,-,-,29
,354,S,31,B,25,0,0,0,35,5,3,14,2,1,-,-,-,29
,182,S,34,A,19,16,2,1,44,5,3,-,-,-,-,-,-,30
,2,L,14,AD,56,31,7,6,40,10,10,-,-,-,-,-,-,1400
,2,L,15,AD,56,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,29-April-2018,00:22,SS,28M+,PL,3.2,PV,3.2,CL,109,+0,RL,108,SA,47,DS,36
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,60,22,5,5,25,7,5,-,-,-,-,-,-,32
,48,S,90,A,60,-,-,-,-,-,-,0,0,0,-,-,-,81
,48,S,91,BC,48,53,6,9,42,7,7,-,-,-,-,-,-,81
,48,S,213,A,60,-,-,-,-,-,-,0,0,0,-,-,-,81
,48,L,23,A,60,22,5,5,25,7,5,-,-,-,-,-,-,340
,48,L,49,A,60,-,-,-,-,-,-,0,0,0,-,-,-,740
A=<40,B=40,C=#22
Sunday,29-April-2018,00:22,SS,23M+,PL,6.3,PV,6.3,CL,120,+0,RL,101,SA,310,DS,129
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,76,36,17,13,39,15,13,35,13,12,-,-,-,42
,152,S,131,A,76,33,9,8,54,15,15,-,-,-,-,-,-,41
,152,S,132,C,38,48,6,6,25,4,4,28,4,4,-,-,-,59
,193,L,57,ABCE,95,6,3,2,38,14,12,0,0,0,-,-,-,700
,193,L,58,AE,73,17,5,4,34,9,9,18,6,5,-,-,-,640
A=<63,B=1,C=37,D=1
Sunday,29-April-2018,00:23,SS,3M+,PL,1.3,PV,20.3,CL,90,-2,RL,76,SA,201,DS,21
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,101,16,6,6,-,-,-,-,-,-,-,-,-,14
,145,S,10,C,23,44,4,4,8,2,1,0,0,0,-,-,-,36
,145,S,133,AB,79,17,7,6,19,6,5,-,-,-,-,-,-,21
,145,S,204,AB,79,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,79,17,7,6,19,6,5,-,-,-,-,-,-,21
,145,S,212,AC,101,16,6,6,-,-,-,-,-,-,-,-,-,14
,145,L,4,AB,79,17,7,6,19,6,5,-,-,-,-,-,-,380
A=<28,B=#23,C=46
Sunday,29-April-2018,00:23,SS,10M+,PL,4.2,PV,4.2,CL,90,+0,RL,76,SA,20,DS,50
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,6,2,1,5,2,1,11,3,2,-,-,-,21
,354,S,31,B,30,21,3,2,59,9,7,27,4,3,-,-,-,44
,182,S,34,A,31,7,2,1,21,4,2,-,-,-,-,-,-,27
,2,L,14,AD,79,52,15,14,51,14,18,-,-,-,-,-,-,2100
,2,L,15,AD,79,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,29-April-2018,00:23,SS,28M+,PL,3.2,PV,2.3,CL,105,+0,RL,97,SA,47,DS,50
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,60,22,5,5,25,7,5,-,-,-,-,-,-,27
,48,S,90,A,60,-,-,-,-,-,-,0,0,0,-,-,-,33
,48,S,91,BC,48,53,6,9,42,7,7,-,-,-,-,-,-,61
,48,S,213,A,60,-,-,-,-,-,-,0,0,0,-,-,-,33
,48,L,23,A,60,22,5,5,25,7,5,-,-,-,-,-,-,320
,48,L,49,A,60,-,-,-,-,-,-,0,0,0,-,-,-,260
A=<39,B=40,C=#22
Sunday,29-April-2018,00:24,SS,23M+,PL,6.3,PV,3.3,CL,120,+0,RL,101,SA,310,DS,136
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,81,34,17,13,37,15,13,34,12,12,-,-,-,40
,152,S,131,A,81,25,9,7,13,5,4,-,-,-,-,-,-,34
,152,S,132,C,22,0,0,0,24,3,2,12,2,1,-,-,-,38
,193,L,57,ABCE,83,5,3,2,20,6,6,0,0,0,-,-,-,580
,193,L,58,AE,61,13,3,2,54,14,12,18,4,4,-,-,-,620
A=<63,B=1,C=37,D=1
Sunday,29-April-2018,00:24,SS,3M+,PL,1.3,PV,0.2,CL,92,+0,RL,74,SA,200,DS,7
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,68,20,5,5,-,-,-,-,-,-,-,-,-,18
,145,S,10,C,22,32,4,3,10,2,1,0,0,0,-,-,-,36
,145,S,133,AB,71,23,9,8,18,4,4,-,-,-,-,-,-,22
,145,S,204,AB,71,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,71,23,9,8,18,4,4,-,-,-,-,-,-,22
,145,S,212,AC,68,20,5,5,-,-,-,-,-,-,-,-,-,18
,145,L,4,AB,71,23,9,8,18,4,4,-,-,-,-,-,-,420
A=<29,B=#23,C=46
Sunday,29-April-2018,00:24,SS,10M+,PL,2.2,PV,2.2,CL,92,+0,RL,74,SA,20,DS,39
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,63,35,10,7,26,8,5,18,6,3,-,-,-,26
,354,S,31,B,15,7,2,0,7,2,0,11,2,1,-,-,-,32
,182,S,34,A,21,0,0,0,0,0,0,-,-,-,-,-,-,17
,2,L,14,AD,26,0,0,0,28,4,3,-,-,-,-,-,-,1500
,2,L,15,AD,26,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Sunday,29-April-2018,00:25,SS,28M+,PL,8.2,PV,8.3,CL,103,+0,RL,103,SA,90,DS,135
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,38,53,6,7,47,6,6,-,-,-,-,-,-,38
,48,S,90,A,38,-,-,-,-,-,-,135,9,21,-,-,-,61
,48,S,91,BC,30,14,3,1,38,7,4,-,-,-,-,-,-,46
,48,S,213,A,38,-,-,-,-,-,-,135,9,21,-,-,-,61
,48,L,23,A,38,53,6,7,47,6,6,-,-,-,-,-,-,380
,48,L,49,A,38,-,-,-,-,-,-,135,9,21,-,-,-,320
A=<51,B=28,C=#22
Sunday,29-April-2018,00:26,SS,3M+,PL,1.3,PV,20.2,CL,91,+0,RL,74,SA,200,DS,11
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,54,26,5,5,-,-,-,-,-,-,-,-,-,22
,145,S,10,C,14,9,2,0,19,3,1,0,0,0,-,-,-,29
,145,S,133,AB,65,25,9,8,26,7,6,-,-,-,-,-,-,23
,145,S,204,AB,65,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,65,25,9,8,26,7,6,-,-,-,-,-,-,23
,145,S,212,AC,54,26,5,5,-,-,-,-,-,-,-,-,-,22
,145,L,4,AB,65,25,9,8,26,7,6,-,-,-,-,-,-,500
A=<27,B=#23,C=48
Sunday,29-April-2018,00:26,SS,10M+,PL,2.2,PV,2.2,CL,91,+0,RL,74,SA,20,DS,53
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,63,35,10,7,26,8,5,18,6,3,-,-,-,30
,354,S,31,B,15,7,2,0,7,2,0,11,2,1,-,-,-,22
,182,S,34,A,11,0,0,0,18,3,1,-,-,-,-,-,-,13
,2,L,14,AD,69,31,9,7,29,8,9,-,-,-,-,-,-,1500
,2,L,15,AD,69,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Sunday,29-April-2018,00:26,SS,23M+,PL,8.3,PV,8.3,CL,120,+0,RL,101,SA,130,DS,36
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,105,34,21,17,36,20,17,25,14,12,-,-,-,37
,152,S,131,A,105,15,7,5,15,7,6,-,-,-,-,-,-,27
,152,S,132,C,29,65,6,6,31,4,4,23,3,3,-,-,-,48
,193,L,57,ABCE,69,19,6,5,46,11,11,0,0,0,-,-,-,380
,193,L,58,AE,47,20,4,3,40,6,7,25,5,4,-,-,-,480
A=<58,B=1,C=42,D=1
Sunday,29-April-2018,00:27,SS,28M+,PL,8.2,PV,8.2,CL,105,+0,RL,110,SA,90,DS,126
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,75,8,2,2,30,8,8,-,-,-,-,-,-,36
,48,S,90,A,75,-,-,-,-,-,-,126,21,39,-,-,-,101
,48,S,91,BC,48,61,4,10,75,13,12,-,-,-,-,-,-,58
,48,S,213,A,75,-,-,-,-,-,-,126,21,39,-,-,-,101
,48,L,23,A,75,8,2,2,30,8,8,-,-,-,-,-,-,360
,48,L,49,A,75,-,-,-,-,-,-,126,21,39,-,-,-,840
A=<51,B=28,C=#22
Sunday,29-April-2018,00:27,SS,3M+,PL,1.3,PV,19.3,CL,89,+0,RL,74,SA,201,DS,6
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,88,6,2,2,-,-,-,-,-,-,-,-,-,16
,145,S,10,C,14,11,2,1,8,2,0,0,0,0,-,-,-,18
,145,S,133,AB,75,10,4,3,13,4,3,-,-,-,-,-,-,19
,145,S,204,AB,75,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,75,10,4,3,13,4,3,-,-,-,-,-,-,19
,145,S,212,AC,88,6,2,2,-,-,-,-,-,-,-,-,-,16
,145,L,4,AB,75,10,4,3,13,4,3,-,-,-,-,-,-,380
A=<28,B=#23,C=46
Sunday,29-April-2018,00:27,SS,10M+,PL,2.2,PV,2.2,CL,89,+0,RL,74,SA,20,DS,30
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,18,6,4,14,5,3,9,3,2,-,-,-,27
,354,S,31,B,16,18,2,1,0,0,0,0,0,0,-,-,-,14
,182,S,34,A,13,0,0,0,6,2,0,-,-,-,-,-,-,9
,2,L,14,AD,72,10,3,2,15,6,5,-,-,-,-,-,-,860
,2,L,15,AD,72,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<60,B=40
Sunday,29-April-2018,00:28,SS,23M+,PL,8.3,PV,8.4,CL,120,+0,RL,101,SA,310,DS,113
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,91,42,24,18,43,22,17,35,18,14,-,-,-,39
,152,S,131,A,91,34,14,10,38,14,13,-,-,-,-,-,-,28
,152,S,132,C,31,139,6,13,12,3,1,18,2,2,-,-,-,89
,193,L,57,ABCE,74,18,7,5,38,10,10,0,0,0,-,-,-,400
,193,L,58,AE,52,21,5,3,55,6,11,43,8,8,-,-,-,560
A=<58,B=1,C=42,D=1
Sunday,29-April-2018,00:29,SS,3M+,PL,1.3,PV,0.3,CL,90,+0,RL,73,SA,200,DS,7
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,89,5,2,2,-,-,-,-,-,-,-,-,-,10
,145,S,10,C,16,15,2,1,0,0,0,0,0,0,-,-,-,15
,145,S,133,AB,74,12,5,4,16,5,4,-,-,-,-,-,-,17
,145,S,204,AB,74,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,74,12,5,4,16,5,4,-,-,-,-,-,-,17
,145,S,212,AC,89,5,2,2,-,-,-,-,-,-,-,-,-,10
,145,L,4,AB,74,12,5,4,16,5,4,-,-,-,-,-,-,340
A=<28,B=#23,C=46
Sunday,29-April-2018,00:29,SS,10M+,PL,3.2,PV,3.2,CL,90,+0,RL,73,SA,15,DS,153
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,18,6,4,14,5,3,9,3,2,-,-,-,22
,354,S,31,B,16,18,2,1,0,0,0,0,0,0,-,-,-,16
,182,S,34,A,12,7,2,0,11,3,0,-,-,-,-,-,-,11
,2,L,14,AD,77,16,5,4,29,12,10,-,-,-,-,-,-,1200
,2,L,15,AD,77,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Sunday,29-April-2018,00:29,SS,28M+,PL,8.2,PV,8.2,CL,114,+0,RL,117,SA,90,DS,143
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,64,33,7,7,48,12,11,-,-,-,-,-,-,43
,48,S,90,A,64,-,-,-,-,-,-,143,15,38,-,-,-,136
,48,S,91,BC,42,17,3,3,72,11,10,-,-,-,-,-,-,66
,48,S,213,A,64,-,-,-,-,-,-,143,15,38,-,-,-,136
,48,L,23,A,64,33,7,7,48,12,11,-,-,-,-,-,-,480
,48,L,49,A,64,-,-,-,-,-,-,143,15,38,-,-,-,1200
A=<53,B=28,C=#22
Sunday,29-April-2018,00:30,SS,23M+,PL,7.3,PV,7.3,CL,120,+0,RL,101,SA,310,DS,131
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,82,26,13,10,24,11,9,30,14,11,-,-,-,36
,152,S,131,A,82,36,12,10,32,12,10,-,-,-,-,-,-,32
,152,S,132,C,33,38,4,4,11,3,1,6,2,1,-,-,-,77
,193,L,57,ABCE,74,9,3,3,44,11,11,64,11,16,-,-,-,660
,193,L,58,AE,52,42,8,6,60,11,12,62,11,12,-,-,-,720
A=<61,B=1,C=39,D=1
Sunday,29-April-2018,00:30,SS,3M+,PL,1.3,PV,0.3,CL,88,+0,RL,73,SA,0,DS,0
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,93,5,2,2,-,-,-,-,-,-,-,-,-,5
,145,S,10,C,20,26,3,2,0,0,0,0,0,0,-,-,-,19
,145,S,133,AB,74,13,6,4,22,5,6,-,-,-,-,-,-,18
,145,S,204,AB,74,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,74,13,6,4,22,5,6,-,-,-,-,-,-,18
,145,S,212,AC,93,5,2,2,-,-,-,-,-,-,-,-,-,5
,145,L,4,AB,74,13,6,4,22,5,6,-,-,-,-,-,-,340
A=<28,B=#23,C=46
Sunday,29-April-2018,00:30,SS,10M+,PL,3.2,PV,3.2,CL,88,+0,RL,73,SA,20,DS,43
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,76,16,7,4,15,7,4,4,2,1,-,-,-,17
,354,S,31,B,22,19,3,2,37,5,3,15,2,1,-,-,-,27
,182,S,34,A,15,12,2,1,22,2,1,-,-,-,-,-,-,15
,2,L,14,AD,72,34,9,8,51,15,16,-,-,-,-,-,-,1700
,2,L,15,AD,72,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<53,B=47
Sunday,29-April-2018,00:31,SS,28M+,PL,8.2,PV,8.2,CL,120,+0,RL,122,SA,90,DS,154
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,65,13,3,3,8,3,2,-,-,-,-,-,-,28
,48,S,90,A,65,-,-,-,-,-,-,154,2,42,-,-,-,144
,48,S,91,BC,32,45,8,5,49,8,5,-,-,-,-,-,-,62
,48,S,213,A,65,-,-,-,-,-,-,154,2,42,-,-,-,144
,48,L,23,A,65,13,3,3,8,3,2,-,-,-,-,-,-,340
,48,L,49,A,65,-,-,-,-,-,-,154,2,42,-,-,-,1320
A=<54,B=28,C=#22
Sunday,29-April-2018,00:32,SS,3M+,PL,3.3,PV,3.3,CL,86,+0,RL,72,SA,201,DS,10
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,67,31,6,8,-,-,-,-,-,-,-,-,-,17
,145,S,10,C,18,24,4,2,8,2,1,0,0,0,-,-,-,23
,145,S,133,AB,74,6,3,2,23,6,6,-,-,-,-,-,-,21
,145,S,204,AB,74,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,74,6,3,2,23,6,6,-,-,-,-,-,-,21
,145,S,212,AC,67,31,6,8,-,-,-,-,-,-,-,-,-,17
,145,L,4,AB,74,6,3,2,23,6,6,-,-,-,-,-,-,340
A=<39,B=#23,C=34
Sunday,29-April-2018,00:32,SS,10M+,PL,4.2,PV,4.2,CL,86,+0,RL,72,SA,20,DS,43
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,66,18,6,4,16,6,4,13,4,3,-,-,-,17
,354,S,31,B,19,0,0,0,30,3,2,16,2,1,-,-,-,30
,182,S,34,A,15,0,0,0,14,4,1,-,-,-,-,-,-,16
,2,L,14,AD,27,52,6,5,47,5,6,-,-,-,-,-,-,1600
,2,L,15,AD,27,-,-,-,-,-,-,-,-,-,-,-,-,0
A=<47,B=53
Sunday,29-April-2018,00:32,SS,23M+,PL,7.3,PV,7.3,CL,120,+0,RL,101,SA,310,DS,155
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,152,S,130,A,87,34,19,14,39,18,15,39,16,15,-,-,-,37
,152,S,131,A,87,23,9,7,18,8,6,-,-,-,-,-,-,31
,152,S,132,C,33,50,5,5,15,3,2,8,2,1,-,-,-,66
,193,L,57,ABCE,83,0,0,0,31,10,9,36,12,10,-,-,-,640
,193,L,58,AE,61,24,6,4,39,9,9,39,8,9,-,-,-,740
A=<61,B=1,C=39,D=1
Sunday,29-April-2018,00:33,SS,28M+,PL,8.2,PV,8.2,CL,120,+0,RL,129,SA,90,DS,148
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,48,S,89,A,92,28,8,9,26,10,8,-,-,-,-,-,-,27
,48,S,90,A,92,-,-,-,-,-,-,148,6,57,-,-,-,149
,48,S,91,BC,39,63,5,9,42,6,6,-,-,-,-,-,-,60
,48,S,213,A,92,-,-,-,-,-,-,148,6,57,-,-,-,149
,48,L,23,A,92,28,8,9,26,10,8,-,-,-,-,-,-,400
,48,L,49,A,92,-,-,-,-,-,-,148,6,57,-,-,-,1480
A=<54,B=28,C=#22
Sunday,29-April-2018,00:33,SS,3M+,PL,3.3,PV,0.3,CL,86,+0,RL,71,SA,200,DS,4
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,145,S,9,AC,58,9,2,2,-,-,-,-,-,-,-,-,-,15
,145,S,10,C,13,0,0,0,15,2,1,0,0,0,-,-,-,20
,145,S,133,AB,70,15,6,5,12,3,3,-,-,-,-,-,-,19
,145,S,204,AB,70,-,-,-,-,-,-,-,-,-,-,-,-,0
,145,S,205,AB,70,15,6,5,12,3,3,-,-,-,-,-,-,19
,145,S,212,AC,58,9,2,2,-,-,-,-,-,-,-,-,-,15
,145,L,4,AB,70,15,6,5,12,3,3,-,-,-,-,-,-,340
A=<39,B=#23,C=34
Sunday,29-April-2018,00:33,SS,10M+,PL,4.2,PV,3.2,CL,86,+0,RL,71,SA,20,DS,48
,Int,SA/LK,PH,PT,DS,VO,VK,DS,VO,VK,DS,VO,VK,DS,VO,VK,ADS
,354,S,30,A,68,18,6,4,17,6,4,13,3,3,-,-,-,18
,354,S,31,B,0,0,0,0,0,0,0,0,0,0,-,-,-,18
,182,S,34,A,22,14,3,1,30,5,2,-,-,-,-,-,-,23
